features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.24.weight,features.24.bias,features.25.weight,features.25.bias,features.25.running_mean,features.25.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.34.weight,features.34.bias,features.35.weight,features.35.bias,features.35.running_mean,features.35.running_var,features.37.weight,features.37.bias,features.38.weight,features.38.bias,features.38.running_mean,features.38.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.3390480324074074,0.3095703125,0.330078125,0.345703125,0.509765625,0.4990234375,0.325439453125,0.509765625,0.48828125,0.466796875,0.48828125,0.50390625,0.4069129096137153,0.435546875,0.439453125,0.44384765625,0.51025390625,0.5029296875,0.4024692111545139,0.4716796875,0.4912109375,0.46630859375,0.49169921875,0.51123046875,0.46360037061903214,0.476318359375,0.468505859375,0.473876953125,0.50244140625,0.49169921875,0.4826473659939236,0.501708984375,0.511962890625,0.494140625,0.50146484375,0.49609375,0.4998829099867079,0.510498046875,0.491455078125,0.502685546875,0.4921875,0.496337890625,0.5000543064541287,0.4932861328125,0.4991455078125,0.5037841796875,0.509033203125,0.49267578125,0.4998625914255778,0.5,0.504638671875,0.4989013671875,0.49658203125,0.494384765625,0.4999358918931749,0.496826171875,0.5113525390625,0.505615234375,0.499267578125,0.4998779296875,0.49994775984022355,0.4970703125,0.5059814453125,0.508544921875,0.491943359375,0.498779296875,0.49986886978149414,0.499755859375,0.492431640625,0.5020751953125,0.49658203125,0.5145263671875,0.49805254406399196,0.50146484375,0.49267578125,0.4910888671875,0.4910888671875,0.498046875,0.48375633237313254,0.4846954345703125,0.4780570790171623,0.49285888671875
