features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.24.weight,features.24.bias,features.25.weight,features.25.bias,features.25.running_mean,features.25.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.34.weight,features.34.bias,features.35.weight,features.35.bias,features.35.running_mean,features.35.running_var,features.37.weight,features.37.bias,features.38.weight,features.38.bias,features.38.running_mean,features.38.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.3461371527777778,0.361328125,0.37109375,0.3203125,0.48046875,0.51953125,0.3260972764756944,0.484375,0.478515625,0.517578125,0.498046875,0.546875,0.4091339111328125,0.44140625,0.4072265625,0.43359375,0.5068359375,0.50390625,0.4043799506293403,0.4912109375,0.5,0.46875,0.501953125,0.513671875,0.46377987331814235,0.4794921875,0.4619140625,0.490234375,0.505859375,0.50634765625,0.48212114969889325,0.50341796875,0.501953125,0.5166015625,0.51025390625,0.5087890625,0.5001621246337891,0.48828125,0.4912109375,0.4921875,0.4970703125,0.486328125,0.4999101426866319,0.491943359375,0.499267578125,0.49267578125,0.48779296875,0.505126953125,0.5001014603508843,0.490966796875,0.505859375,0.509765625,0.5009765625,0.5,0.5001511573791504,0.487548828125,0.505615234375,0.500244140625,0.49658203125,0.512451171875,0.500048902299669,0.50634765625,0.495849609375,0.49072265625,0.494384765625,0.509521484375,0.4999208450317383,0.50341796875,0.501220703125,0.507568359375,0.4990234375,0.511474609375,0.4980347951253255,0.50439453125,0.5009765625,0.504638671875,0.49267578125,0.489501953125,0.48395178999219624,0.483551025390625,0.478787399828434,0.4990234375
