features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.24.weight,features.24.bias,features.25.weight,features.25.bias,features.25.running_mean,features.25.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.34.weight,features.34.bias,features.35.weight,features.35.bias,features.35.running_mean,features.35.running_var,features.37.weight,features.37.bias,features.38.weight,features.38.bias,features.38.running_mean,features.38.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.32002314814814814,0.31521739130434784,0.3179347826086957,0.3063858695652174,0.5006793478260869,0.48709239130434784,0.3105834371225845,0.44089673913043476,0.4701086956521739,0.4673913043478261,0.47622282608695654,0.4891304347826087,0.391822704370471,0.40896739130434784,0.37839673913043476,0.4310461956521739,0.5037364130434783,0.5003396739130435,0.3881119437839674,0.4453125,0.4701086956521739,0.46671195652173914,0.5030570652173914,0.5203804347826086,0.44973135685575183,0.47078804347826086,0.46993885869565216,0.47537364130434784,0.4984714673913043,0.5006793478260869,0.4670266414034194,0.49269701086956524,0.4896399456521739,0.481148097826087,0.4976222826086957,0.5098505434782609,0.48448660293063106,0.4779211956521739,0.47673233695652173,0.4592391304347826,0.49626358695652173,0.499320652173913,0.4854700208286156,0.4841202445652174,0.4732506793478261,0.46696671195652173,0.5070482336956522,0.4971976902173913,0.4846368872601053,0.4899796195652174,0.47274116847826086,0.46976902173913043,0.4910835597826087,0.49142323369565216,0.4848412407769097,0.4869225543478261,0.4681555706521739,0.46102241847826086,0.47409986413043476,0.4774116847826087,0.4851522952462164,0.48055366847826086,0.467476222826087,0.4633152173913043,0.4976222826086957,0.479194972826087,0.48376415086829144,0.47758152173913043,0.46781589673913043,0.4603430706521739,0.48947010869565216,0.4949898097826087,0.48134443495008683,0.4779211956521739,0.44539741847826086,0.4216202445652174,0.4880264945652174,0.5033967391304348,0.45682996167688106,0.438667629076087,0.45645399197288183,0.39578379755434784
