features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.24.weight,features.24.bias,features.25.weight,features.25.bias,features.25.running_mean,features.25.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.34.weight,features.34.bias,features.35.weight,features.35.bias,features.35.running_mean,features.35.running_var,features.37.weight,features.37.bias,features.38.weight,features.38.bias,features.38.running_mean,features.38.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.36477623456790126,0.3489583333333333,0.3333333333333333,0.40625,0.4739583333333333,0.5052083333333334,0.4679904513888889,0.5520833333333334,0.5364583333333334,0.4427083333333333,0.609375,0.5,0.4342945240162037,0.4375,0.5677083333333334,0.4895833333333333,0.6119791666666666,0.4921875,0.4263283058449074,0.3828125,0.6041666666666666,0.4661458333333333,0.5260416666666666,0.5833333333333334,0.4151102701822917,0.6484375,0.5065104166666666,0.46875,0.51171875,0.46484375,0.4140218098958333,0.6588541666666666,0.4947916666666667,0.4557291666666667,0.5325520833333334,0.4427083333333333,0.4037950303819444,0.6705729166666666,0.6080729166666666,0.4752604166666667,0.5651041666666666,0.48046875,0.4138898496274595,0.595703125,0.5221354166666666,0.4602864583333333,0.4876302083333333,0.5794270833333334,0.43001443368417247,0.6380208333333334,0.5286458333333334,0.4615885416666667,0.4921875,0.3678385416666667,0.42381583319769967,0.6666666666666666,0.5071614583333334,0.537109375,0.6171875,0.345703125,0.4172056692617911,0.599609375,0.595703125,0.4850260416666667,0.4602864583333333,0.3489583333333333,0.41158958717628763,0.6686197916666666,0.5768229166666666,0.5013020833333334,0.60546875,0.3450520833333333,0.43101444950810186,0.728515625,0.6725260416666666,0.6634114583333334,0.3776041666666667,0.3326822916666667,0.6476459924866553,0.387939453125,0.48288124799728394,0.5860188802083334
