features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.23.weight,features.23.bias,features.24.weight,features.24.bias,features.24.running_mean,features.24.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.33.weight,features.33.bias,features.34.weight,features.34.bias,features.34.running_mean,features.34.running_var,features.36.weight,features.36.bias,features.37.weight,features.37.bias,features.37.running_mean,features.37.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,features.43.weight,features.43.bias,features.44.weight,features.44.bias,features.44.running_mean,features.44.running_var,features.46.weight,features.46.bias,features.47.weight,features.47.bias,features.47.running_mean,features.47.running_var,features.49.weight,features.49.bias,features.50.weight,features.50.bias,features.50.running_mean,features.50.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.14456741898148148,0.1376953125,0.146484375,0.1240234375,0.5107421875,0.5,0.09449598524305555,0.330078125,0.3251953125,0.3349609375,0.5263671875,0.5244140625,0.15616268581814235,0.24658203125,0.22265625,0.22998046875,0.50537109375,0.5126953125,0.20593431260850695,0.4580078125,0.44482421875,0.4580078125,0.49951171875,0.5126953125,0.34401830037434894,0.388427734375,0.39013671875,0.38134765625,0.49853515625,0.497314453125,0.3080078760782878,0.39599609375,0.4169921875,0.396240234375,0.50439453125,0.497314453125,0.34070460001627606,0.4345703125,0.42333984375,0.433349609375,0.5,0.504638671875,0.36771541171603733,0.427001953125,0.4306640625,0.426025390625,0.501708984375,0.489990234375,0.3715793291727702,0.43115234375,0.43212890625,0.426025390625,0.506591796875,0.502197265625,0.40811334715949166,0.4700927734375,0.4705810546875,0.4727783203125,0.4970703125,0.5010986328125,0.4678037166595459,0.49951171875,0.497802734375,0.4964599609375,0.49365234375,0.5048828125,0.49605544408162433,0.5015869140625,0.4901123046875,0.495849609375,0.499755859375,0.496826171875,0.49993464681837296,0.4930419921875,0.503662109375,0.507568359375,0.5030517578125,0.509521484375,0.5000462796952989,0.5028076171875,0.496337890625,0.505126953125,0.4971923828125,0.495361328125,0.49990664588080513,0.4986572265625,0.49169921875,0.5018310546875,0.4998779296875,0.5008544921875,0.5000458823310004,0.4915771484375,0.499267578125,0.5029296875,0.4923095703125,0.5020751953125,0.48354722954788987,0.485198974609375,0.4692412167787552,0.4879913330078125
