features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.23.weight,features.23.bias,features.24.weight,features.24.bias,features.24.running_mean,features.24.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.33.weight,features.33.bias,features.34.weight,features.34.bias,features.34.running_mean,features.34.running_var,features.36.weight,features.36.bias,features.37.weight,features.37.bias,features.37.running_mean,features.37.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,features.43.weight,features.43.bias,features.44.weight,features.44.bias,features.44.running_mean,features.44.running_var,features.46.weight,features.46.bias,features.47.weight,features.47.bias,features.47.running_mean,features.47.running_var,features.49.weight,features.49.bias,features.50.weight,features.50.bias,features.50.running_mean,features.50.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.04610339506172839,0.052083333333333336,0.057291666666666664,0.07291666666666667,0.5052083333333334,0.484375,0.02220775462962963,0.005208333333333333,0.07291666666666667,0.16666666666666666,0.515625,0.609375,0.03211353443287037,0.044270833333333336,0.06770833333333333,0.16145833333333334,0.5572916666666666,0.5416666666666666,0.04987476490162037,0.020833333333333332,0.08072916666666667,0.2734375,0.5078125,0.46875,0.09257450810185185,0.037760416666666664,0.08072916666666667,0.22395833333333334,0.5182291666666666,0.4791666666666667,0.0853107593677662,0.03125,0.08854166666666667,0.18880208333333334,0.5638020833333334,0.6354166666666666,0.0921009205005787,0.0234375,0.11067708333333333,0.2552083333333333,0.6197916666666666,0.5494791666666666,0.09278700086805555,0.026041666666666668,0.059895833333333336,0.19921875,0.6653645833333334,0.6940104166666666,0.09651494909215856,0.022786458333333332,0.07421875,0.14973958333333334,0.55859375,0.7161458333333334,0.1077868143717448,0.013671875,0.07877604166666667,0.16471354166666666,0.6380208333333334,0.7858072916666666,0.11352355391890914,0.012369791666666666,0.08463541666666667,0.15234375,0.6712239583333334,0.767578125,0.10750834147135417,0.004557291666666667,0.1015625,0.10546875,0.736328125,0.6432291666666666,0.1009487575954861,0.020182291666666668,0.08203125,0.13736979166666666,0.490234375,0.6276041666666666,0.103973388671875,0.008463541666666666,0.06901041666666667,0.11263020833333333,0.6829427083333334,0.869140625,0.08575764408817997,0.005208333333333333,0.08072916666666667,0.11979166666666667,0.71484375,0.58984375,0.07895448472764757,0.005859375,0.0006510416666666666,0.018229166666666668,0.6725260416666666,0.6178385416666666,0.08904159961103582,0.038167317708333336,0.09325148661931355,0.021728515625
