features.0.weight,features.0.bias,features.1.weight,features.1.bias,features.1.running_mean,features.1.running_var,features.3.weight,features.3.bias,features.4.weight,features.4.bias,features.4.running_mean,features.4.running_var,features.7.weight,features.7.bias,features.8.weight,features.8.bias,features.8.running_mean,features.8.running_var,features.10.weight,features.10.bias,features.11.weight,features.11.bias,features.11.running_mean,features.11.running_var,features.14.weight,features.14.bias,features.15.weight,features.15.bias,features.15.running_mean,features.15.running_var,features.17.weight,features.17.bias,features.18.weight,features.18.bias,features.18.running_mean,features.18.running_var,features.20.weight,features.20.bias,features.21.weight,features.21.bias,features.21.running_mean,features.21.running_var,features.23.weight,features.23.bias,features.24.weight,features.24.bias,features.24.running_mean,features.24.running_var,features.27.weight,features.27.bias,features.28.weight,features.28.bias,features.28.running_mean,features.28.running_var,features.30.weight,features.30.bias,features.31.weight,features.31.bias,features.31.running_mean,features.31.running_var,features.33.weight,features.33.bias,features.34.weight,features.34.bias,features.34.running_mean,features.34.running_var,features.36.weight,features.36.bias,features.37.weight,features.37.bias,features.37.running_mean,features.37.running_var,features.40.weight,features.40.bias,features.41.weight,features.41.bias,features.41.running_mean,features.41.running_var,features.43.weight,features.43.bias,features.44.weight,features.44.bias,features.44.running_mean,features.44.running_var,features.46.weight,features.46.bias,features.47.weight,features.47.bias,features.47.running_mean,features.47.running_var,features.49.weight,features.49.bias,features.50.weight,features.50.bias,features.50.running_mean,features.50.running_var,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.13536634460547503,0.13383152173913043,0.12567934782608695,0.1331521739130435,0.501358695652174,0.44565217391304346,0.0927345165307971,0.29008152173913043,0.3186141304347826,0.3342391304347826,0.484375,0.49252717391304346,0.15012112677385267,0.2340353260869565,0.22452445652173914,0.22146739130434784,0.47214673913043476,0.506453804347826,0.19941630340428743,0.4242527173913043,0.41983695652173914,0.43070652173913043,0.49592391304347827,0.491508152173913,0.3345811631944444,0.38315217391304346,0.36599864130434784,0.38298233695652173,0.5096807065217391,0.5006793478260869,0.2982498390087183,0.3772078804347826,0.39028532608695654,0.38552989130434784,0.48624320652173914,0.505264945652174,0.3298725367744188,0.41015625,0.4164402173913043,0.4266304347826087,0.49490489130434784,0.49592391304347827,0.3558689430715957,0.41389266304347827,0.40743885869565216,0.4123641304347826,0.4906589673913043,0.49949048913043476,0.36083903289647495,0.4188179347826087,0.4068444293478261,0.4273097826086957,0.5,0.498726222826087,0.3951328848871056,0.45847486413043476,0.4537194293478261,0.44327445652173914,0.4906589673913043,0.49295176630434784,0.4529484735018965,0.48259171195652173,0.483101222826087,0.4656929347826087,0.4807235054347826,0.4952445652173913,0.4802756378616112,0.4938858695652174,0.4715523097826087,0.4556725543478261,0.48649796195652173,0.49184782608695654,0.48491080832366207,0.47834578804347827,0.4634850543478261,0.4585597826086957,0.49787703804347827,0.48989470108695654,0.48422947022074087,0.4893851902173913,0.46390964673913043,0.460258152173913,0.48539402173913043,0.48615828804347827,0.4827433047087296,0.47511888586956524,0.46484375,0.4645889945652174,0.494140625,0.48488451086956524,0.4821526532011908,0.475883152173913,0.4383491847826087,0.420601222826087,0.4904891304347826,0.49626358695652173,0.454973027467093,0.4366402004076087,0.44739641832268756,0.3857315726902174
