features.0.weight,features.0.bias,features.2.weight,features.2.bias,features.5.weight,features.5.bias,features.7.weight,features.7.bias,features.10.weight,features.10.bias,features.12.weight,features.12.bias,features.14.weight,features.14.bias,features.16.weight,features.16.bias,features.19.weight,features.19.bias,features.21.weight,features.21.bias,features.23.weight,features.23.bias,features.25.weight,features.25.bias,features.28.weight,features.28.bias,features.30.weight,features.30.bias,features.32.weight,features.32.bias,features.34.weight,features.34.bias,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.5009403935185185,0.48046875,0.4992879231770833,0.521484375,0.4991624620225694,0.4951171875,0.5008332994249132,0.501953125,0.5001530117458768,0.47705078125,0.49992116292317706,0.4892578125,0.5004075368245443,0.50732421875,0.49999554951985675,0.51416015625,0.4997997283935547,0.48876953125,0.5001067055596246,0.50146484375,0.500041643778483,0.50439453125,0.49994224972195095,0.499755859375,0.4999840524461534,0.49755859375,0.49977922439575195,0.494140625,0.499963919321696,0.504638671875,0.500150097741021,0.51416015625,0.49998713877736306,0.502777099609375,0.4999665394425392,0.4969482421875
