features.0.weight,features.0.bias,features.2.weight,features.2.bias,features.5.weight,features.5.bias,features.7.weight,features.7.bias,features.10.weight,features.10.bias,features.12.weight,features.12.bias,features.14.weight,features.14.bias,features.16.weight,features.16.bias,features.19.weight,features.19.bias,features.21.weight,features.21.bias,features.23.weight,features.23.bias,features.25.weight,features.25.bias,features.28.weight,features.28.bias,features.30.weight,features.30.bias,features.32.weight,features.32.bias,features.34.weight,features.34.bias,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.5069806134259259,0.513671875,0.5004136827256944,0.4853515625,0.499847412109375,0.4912109375,0.4999321831597222,0.482421875,0.5002356635199653,0.49462890625,0.49979231092664933,0.498779296875,0.49990495045979816,0.48828125,0.49979612562391496,0.503173828125,0.499909241994222,0.494140625,0.500075446234809,0.499755859375,0.49999094009399414,0.4984130859375,0.5000298023223877,0.512451171875,0.5000271797180176,0.496826171875,0.5000281069013808,0.4949951171875,0.49999239709642196,0.50341796875,0.49995605150858563,0.513671875,0.49992154873147304,0.4983673095703125,0.4999862127006054,0.4982147216796875
