features.0.weight,features.0.bias,features.2.weight,features.2.bias,features.5.weight,features.5.bias,features.7.weight,features.7.bias,features.10.weight,features.10.bias,features.12.weight,features.12.bias,features.14.weight,features.14.bias,features.17.weight,features.17.bias,features.19.weight,features.19.bias,features.21.weight,features.21.bias,features.24.weight,features.24.bias,features.26.weight,features.26.bias,features.28.weight,features.28.bias,classifier.0.weight,classifier.0.bias,classifier.3.weight,classifier.3.bias
0.49992766203703703,0.48046875,0.5001898871527778,0.51171875,0.4997185601128472,0.486328125,0.49925147162543404,0.4912109375,0.4998190138075087,0.51171875,0.4997511969672309,0.5009765625,0.49984825981987846,0.498046875,0.50011232164171,0.49169921875,0.49975596533881295,0.500732421875,0.4998727904425727,0.493896484375,0.4998244709438748,0.5126953125,0.500091446770562,0.5068359375,0.5001125865512424,0.4892578125,0.4998389056750706,0.498138427734375,0.49988534301519394,0.500335693359375
